path,folder,label,region,filename,extension,file_bytes,width,height,aspect_ratio,pixels,sha256,pixel_sha256,mean_r,mean_g,mean_b,label_encoded,region_encoded
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181104.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181104.jpg,.jpg,16711,300,300,1.0,90000,4b4221a25a689fdd6b5b41174233ea4baeea05f0e1e01c0a939ff8c7fdfd6c16,c579583e1527caf1544f4c4d34f185cedf71abafad43d30fe4259deed87b1d56,170.5554,171.51956666666666,160.03902222222223,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181118.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181118.jpg,.jpg,19340,300,300,1.0,90000,2b5fc3a67d652f7dd3fe071fcb6af716e40b0fe9721c3bb349ca1da5dfca0126,ea3b8d7612ec217ff9b3e7db5d7cd961a5d4d8c9ff5fca7f6cdb8fbecd47c9db,128.24356666666668,133.0438111111111,103.30622222222222,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181128.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181128.jpg,.jpg,20629,300,300,1.0,90000,031662dd879f3989f15b26ec356907375493ab96c0ebb51408a82fa2b7c6b145,e980ee9d0f3d0d3c852be4caa1edec0de1cd3c572b9ab2f2841896676e899c12,133.86772222222223,137.3835777777778,114.03042222222223,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181133.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181133.jpg,.jpg,18485,300,300,1.0,90000,a785b2cb636ae5fc20c576429d92d39944a1b229c5da9d1c746da5970daabc40,df5f1f52729fc89fbe9aaedc026e291291b16eb4b63063eea2986d2aa481bd70,119.85291111111111,123.55551111111112,102.72187777777778,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181208.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181208.jpg,.jpg,17184,300,300,1.0,90000,c6dc9f104ea16b92cd1aeb9a04e13688f352858c79646fc2fd9fc7b6e410d98e,445ed0b8928be5d275a72f9aa20b7959ac605750deb10c0dde461daf5be471c3,121.9139888888889,125.8390111111111,104.6489111111111,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181213.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181213.jpg,.jpg,16081,300,300,1.0,90000,c0cc0d058073cc8e8f5f31aee6b26bcd380961f905cc17c6a565d749b1edbb6e,808aee3722020b11efc667d69675a44dd7f7e066c58bb5e1b631d1df98af2dd1,122.58732222222223,126.54311111111112,101.23467777777778,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181225.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181225.jpg,.jpg,18949,300,300,1.0,90000,13922803addd6b79ab8ed815ee8d91e22c0d0a9bb8cd043cb466c35bc20ff453,b4052da489aebbf760e10e91e21af4fe1d9e9fd1b81668b1b65bd39e66f1934e,129.8841888888889,134.8239111111111,108.62427777777778,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181231.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181231.jpg,.jpg,20651,300,300,1.0,90000,8936b34918e6ebb840abbcd95c05f28c8940d04ee05aaebbb4e039dc024bb0ed,dce28c34cfbba2a188b7b0cd349599cd2b99f2aff488dd8cb915952f81b038cc,131.30483333333333,128.88607777777779,117.25147777777778,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181236.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181236.jpg,.jpg,22181,300,300,1.0,90000,bc36cc7af43fab6ba2beb5fcbbd34d5fc3a456b2d59bc5985874d51190e31818,1c6e15bc8820e46a1593b496483f702d5db1320901abb82205314b63359bd948,147.3673222222222,146.37465555555556,131.12812222222223,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181240.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181240.jpg,.jpg,20933,300,300,1.0,90000,316f6ab10e3f3a8008e5e310ab5d65e62405a8fceef2449717ba4949f8c543c2,b156eb1bcbcfa3dd3781b4a28961eeed48921b1c099395af4246ee20e26ba9f3,136.20883333333333,133.48064444444444,118.96796666666667,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181250.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181250.jpg,.jpg,22324,300,300,1.0,90000,109a512530dadcc53970399bfc55eda21f4dd6bceca75e487cc4927ce053c17f,c2090ae99ccfb71fd1b2705e93178caed0b70cb9b72218a15b7077b9cc035560,141.07098888888888,137.87644444444445,122.196,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181255.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181255.jpg,.jpg,16253,300,300,1.0,90000,a7c05536d0cd6fa2fc6943adf1ef94e51a8e17d3006a123c710f47d29b302769,bc66f698b2599a93d7f7776cc0f440c67a3155fe5c59c33aeb7755cbddbb20d1,121.56045555555555,118.96064444444444,108.457,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181315.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181315.jpg,.jpg,22352,300,300,1.0,90000,605bddd3a85880ce78755d72d122b83c1cdfe88fc39ce8fd5f9d11588c289528,78efc0feed55d1b8dd9da38efd4e8ea37614f0d956fb6e9ec61d4043a60fd199,126.27077777777778,124.88143333333333,111.37222222222222,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181319.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181319.jpg,.jpg,22109,300,300,1.0,90000,28035ba7e711ef296dac8637cb9e4315eefbf4a9ce076a1fb35d4bcf2539ba56,aced9719f6e1d70e6bdccb3ab5e1838c206c67b61abcfbe1fe5d9a6daf3c437f,139.46254444444443,139.6617777777778,118.90837777777777,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181538.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181538.jpg,.jpg,21744,300,300,1.0,90000,034af1a2fd0b1920278579e1077ae18a6cb9e540c2d5e607a9f6c43da3b75cd7,28d22bb8808f38de0bbe7a9d1bd5109e7cd86c67793706bc88b79fc82004175f,132.58266666666665,127.47706666666667,111.04138888888889,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181542.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181542.jpg,.jpg,20864,300,300,1.0,90000,933e851e9aea120fb09a0b97c1cd6865ac93fac6106b368f2b25fd6fc6f742b9,fb9b91304d889d63077f6b533d536e4278dcdc08b004aec071ce3ac63619edd7,133.43661111111112,126.5208,112.0124111111111,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181549.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181549.jpg,.jpg,18532,300,300,1.0,90000,dfd2de32ea58ce6d24e52894a2a4dba4d7da0f627d594a45a8da7e9b34a4e3e5,37ca7ab83da8688c51cd90fe78ee2fed94c59f9204654f67012df9d23aa47321,152.2363777777778,146.78713333333334,131.17094444444444,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181603.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181603.jpg,.jpg,18057,300,300,1.0,90000,35a17842c00494c1376cc9b14b6f504c4a492ce42e71a8d5472aca68dd075da8,9935fec526f8dfadadf3f2d8a8ea8f060b5c1b839e84820ebe30a5f6f54c2690,132.7936,126.49773333333333,118.9816111111111,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181607.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181607.jpg,.jpg,19265,300,300,1.0,90000,64392a20f257853aa282f0e89e1d58072b6b0710c34ed3a59c99d60ab0d51521,0511cd5b7c7462061a0170e1443bc1d1a1d2b38d922c20675402d523baf7a6ee,134.20385555555555,126.50712222222222,118.83161111111112,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181617.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181617.jpg,.jpg,16820,300,300,1.0,90000,38daf04a79ae9b7fba3a889e23f9ae9d188acac480a1b3f40bc9753ea66e6dc2,fdf27ee64baa4a8ef729e827de53df1dc7d23c745d9c1849a762d816c2f399ea,127.51373333333333,120.89175555555556,111.86382222222223,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181621.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181621.jpg,.jpg,16266,300,300,1.0,90000,616d6ee524d96fabb9f87da21876d29f095ce938373bdb28f67434af60edbcd2,6ffbb0316c44f3613a0419e64d09411c3383339222ca9078c78742bb51040bbf,129.07125555555555,123.15663333333333,113.66224444444444,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181626.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181626.jpg,.jpg,16477,300,300,1.0,90000,100f900773438940320f706a0b1720f9eaabbb8d82d90b604e94c4b3202bbef7,fabef64f32357a869f81a391d43685d1d88ae2157bfa96a1236e6f1d9262f967,126.90206666666667,121.37051111111111,112.85222222222222,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181631.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181631.jpg,.jpg,18079,300,300,1.0,90000,7fabfb65247ee3682771f76dc3d2898448c3e37eacf6b0edb4ca5932208706c1,f390f33515d22cf054c64013e7d5170c3525aa131c87cbf6335769dbad14c7d1,125.19986666666667,119.80117777777778,110.78812222222223,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181646.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181646.jpg,.jpg,18561,300,300,1.0,90000,1131fc856ec2b68fd2da221c2951e6ca056f0151e6f1dd776bf110137888417e,8baaca1315c201a71e5097eb904e002eba47999544f10438b46da4b2f46f4495,130.9556888888889,128.15083333333334,118.79992222222222,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181649.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181649.jpg,.jpg,17441,300,300,1.0,90000,9cd14fd815d03f2c5b5ea9e99ae97b78634e4e1c53dce47c1ca99c340bd0cc4f,c2ad9c308253ebea6a47b1ab6d98fa001ef8f91613ce64bcf314ac83014b1683,125.45643333333334,123.25896666666667,113.4218,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181657.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181657.jpg,.jpg,18262,300,300,1.0,90000,63dbc3a5535cc75721b0035277ca1e25485806b99c7b53e65906da59f242d2f0,bac854e1dda3892b288f0c81346760ddb7ea8ca71d969a31941b3a02ef5eb9a2,159.57642222222222,154.2266,145.97465555555556,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181703.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181703.jpg,.jpg,18152,300,300,1.0,90000,816334906baed92efca0589c5df55c97018576cb2cff27a0a44dc3bc170e7568,8cd9ec6a1e76ad865513bea920395cbccbd5e4f1eeb14e7a672eabe6c5caa6dc,163.8512,158.32038888888889,150.95862222222223,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181712.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181712.jpg,.jpg,19276,300,300,1.0,90000,fb0e611e35d4fb051a3e3c296db9941d165324531766294f182cadda83484aee,fb0142d236120bf80b43b762376b927d506f3e354d1410195fa6497e91f27da1,137.91796666666667,132.26605555555557,121.06026666666666,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181717.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181717.jpg,.jpg,19856,300,300,1.0,90000,a759f0f731d851a1fb8e0af43fdaae1949213ade7ead76b4343ec20f4dd12fff,fbb83977bb0d916f598e077cff1719ec8c636410ad8cb01df5eddbcf45ef0488,143.8229888888889,140.32587777777778,128.0138,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181730.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181730.jpg,.jpg,20185,300,300,1.0,90000,66a915112b890d606be34d6eaf7d83bbf3a819d4e5e238017207b884605a48e0,9ec94a191bbddb21f15e34b8d2b425b3677e28406a86d268dc6396b08d67d544,144.7634,138.43164444444446,130.25557777777777,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181758.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181758.jpg,.jpg,21424,300,300,1.0,90000,f26b115b5ba448a71207201134f6140bc69b70268b300b420e6ab7d4a47c761d,14e96b496f57e64a6bfc511d4b0698f39f3e852de6286ff7612833d0be94ce47,138.27514444444444,135.0778222222222,115.36317777777778,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181804.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181804.jpg,.jpg,17898,300,300,1.0,90000,fbc8dfef8b451c4632d466bade5cf6020c819f31cbf98feb150a70169b8b12bf,cd6116494a5e44c06818c49d2005f2ef9a72687cab382112d81baa967d73436f,128.03267777777776,125.00658888888888,109.26066666666667,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181808.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181808.jpg,.jpg,18548,300,300,1.0,90000,65834faa74cd24e666aafe010d3898c9afff1e21099383f0e49e90fc7ef236b8,f3e8508ae8d10a7a7c22050db285f8cbd32b97647d0476e211160c844e6a4753,130.6366888888889,126.1382888888889,107.5631,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181815.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181815.jpg,.jpg,19782,300,300,1.0,90000,2455c91eb04bc4e35c2c76d50d8b062da498aabc636ba845fad4b1f8c3c79b36,6af28329fca10a705482ba07b30655cac995f10e848134529c169e84e6c18cc9,149.99256666666668,143.76135555555555,128.60397777777777,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181939.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181939.jpg,.jpg,16360,300,300,1.0,90000,11d7427815f067a91e60435e1ff84c3da3e8fb2b66176160a379dbf502795aeb,db2d31cf0da9af91e699a6ab64ea88050a2d27aa77def05de7ebf5bfae5baf5a,139.9207888888889,145.8694888888889,120.31355555555555,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181944.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181944.jpg,.jpg,16929,300,300,1.0,90000,05079659a9f31cf7bcfb05cddf9eafe8cdbced2e4453066510b7c7baf86d13bf,e1b42afa1f8cbd35d3c0948b47a7b598a51d321a886feb6244a850235b39cad5,163.63106666666667,168.01273333333333,139.91325555555557,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181949.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181949.jpg,.jpg,19903,300,300,1.0,90000,fcbed0023f531b2a4aa851d78c846f80884e58c5cbea211faece8b5a167a38a6,abc79d3da82e69156103a9a078fc79ca4145d7d3203c9418639fac0578e0ae6b,143.13834444444444,142.59436666666667,121.98164444444444,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181954.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181954.jpg,.jpg,17395,300,300,1.0,90000,e28cf2cae1f3f680c5049c32444832cfaa1ad249ca94242400bc6bb9f4124e14,b80fbdd3e73fb8e91d9251948003e9f0847a8f2e2ed3b6a8fdeda1992a9ed7c1,154.99125555555557,159.36412222222222,133.53372222222222,0,1
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182000.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_182000.jpg,.jpg,16261,300,300,1.0,90000,36f7da0b3d97f5afe65eb3867dcb77459a7e669c13fe04625cf5f83e51eae267,ae8c80de043f46ac14fe7f4bdbadc4c3870c39f527757338afc5cd9929007e91,159.64615555555557,154.12233333333333,147.51593333333332,0,1
