path,label,rgb_r_mean,rgb_g_mean,rgb_b_mean,hsv_h_mean,hsv_s_mean,hsv_v_mean,rgb_g_std,hsv_s_std
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181315.jpg,Healthy,0.4951794147491455,0.4897240996360779,0.43675321340560913,0.22284455597400665,0.21032924950122833,0.5070140361785889,0.3241080641746521,0.18101051449775696
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181319.jpg,Healthy,0.5469248294830322,0.5477463006973267,0.46629807353019714,0.15504136681556702,0.22933992743492126,0.561033308506012,0.3111377954483032,0.1921665370464325
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181538.jpg,Healthy,0.5199218988418579,0.49988704919815063,0.4354291260242462,0.13367649912834167,0.24924449622631073,0.5236653685569763,0.310857355594635,0.19365578889846802
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181542.jpg,Healthy,0.5232632756233215,0.4961550235748291,0.43926167488098145,0.12470729649066925,0.24713528156280518,0.5252556800842285,0.32109522819519043,0.1811552196741104
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181549.jpg,Healthy,0.5970081090927124,0.5756481885910034,0.5143938064575195,0.10834643244743347,0.2028280794620514,0.6004480719566345,0.28665608167648315,0.15980149805545807
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181603.jpg,Healthy,0.5207740068435669,0.49608033895492554,0.46662360429763794,0.19939996302127838,0.1703243851661682,0.5228103995323181,0.3308594226837158,0.1448258012533188
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181607.jpg,Healthy,0.526323139667511,0.4961569607257843,0.4660031795501709,0.20020830631256104,0.20964312553405762,0.5277037620544434,0.3282758295536041,0.17860518395900726
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181617.jpg,Healthy,0.5000938177108765,0.47409045696258545,0.43870633840560913,0.14944756031036377,0.1923086941242218,0.5015653371810913,0.32768359780311584,0.1536579728126526
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181621.jpg,Healthy,0.5061724781990051,0.48300302028656006,0.4457625150680542,0.13394340872764587,0.1848646104335785,0.5072974562644958,0.3246895372867584,0.1472950577735901
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181626.jpg,Healthy,0.4976668357849121,0.4759937822818756,0.442538857460022,0.17145024240016937,0.1838013082742691,0.49938344955444336,0.3319832682609558,0.15243498980998993
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181631.jpg,Healthy,0.49097925424575806,0.469814658164978,0.43446022272109985,0.14942443370819092,0.18190570175647736,0.49176913499832153,0.32733044028282166,0.14743486046791077
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181646.jpg,Healthy,0.5135723352432251,0.5025945901870728,0.46589595079421997,0.15625780820846558,0.15230277180671692,0.5165297389030457,0.315934419631958,0.13605713844299316
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181649.jpg,Healthy,0.4920084774494171,0.48337066173553467,0.4448089301586151,0.17921969294548035,0.16065792739391327,0.49587929248809814,0.3278226852416992,0.1432984471321106
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181657.jpg,Healthy,0.6257802844047546,0.6048158407211304,0.5724388957023621,0.12724992632865906,0.14019213616847992,0.6274174451828003,0.2868649363517761,0.14503437280654907
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181703.jpg,Healthy,0.6425743103027344,0.6209061145782471,0.592036247253418,0.1321474313735962,0.12586091458797455,0.6442469358444214,0.27793073654174805,0.13012643158435822
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181712.jpg,Healthy,0.5408987998962402,0.5187078714370728,0.4747721552848816,0.13369393348693848,0.18220220506191254,0.5426537990570068,0.3073052763938904,0.15707316994667053
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181717.jpg,Healthy,0.5639859437942505,0.550332248210907,0.5020278096199036,0.15946651995182037,0.16843190789222717,0.568930983543396,0.28619062900543213,0.15077650547027588
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181730.jpg,Healthy,0.5676690936088562,0.5428844690322876,0.5107613801956177,0.19940108060836792,0.15592563152313232,0.5697007179260254,0.2869758605957031,0.12608462572097778
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181758.jpg,Healthy,0.5422822833061218,0.5297114849090576,0.4524107575416565,0.1415855884552002,0.2516587972640991,0.5527899265289307,0.32345616817474365,0.20561476051807404
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181804.jpg,Healthy,0.5021015405654907,0.490238219499588,0.4285079836845398,0.1256750226020813,0.247995525598526,0.506547749042511,0.3334898054599762,0.18881112337112427
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181808.jpg,Healthy,0.512336254119873,0.4947064518928528,0.42182332277297974,0.12346634268760681,0.28583937883377075,0.518830418586731,0.3339092433452606,0.22409701347351074
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181815.jpg,Healthy,0.5881357192993164,0.5637332201004028,0.5042489767074585,0.11133510619401932,0.22462373971939087,0.592292845249176,0.30472424626350403,0.17908382415771484
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181939.jpg,Healthy,0.5487419366836548,0.5720252990722656,0.47181281447410583,0.18703755736351013,0.2652336657047272,0.5752546787261963,0.29152631759643555,0.24319089949131012
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181944.jpg,Healthy,0.641680121421814,0.6588695049285889,0.5486940741539001,0.13692840933799744,0.25018322467803955,0.6650170683860779,0.2796064615249634,0.2571890652179718
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181949.jpg,Healthy,0.5613127946853638,0.5592103004455566,0.478315532207489,0.14228403568267822,0.23402340710163116,0.5751110911369324,0.28484731912612915,0.205674946308136
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181954.jpg,Healthy,0.6077885627746582,0.624968409538269,0.5236510038375854,0.18515095114707947,0.2654755413532257,0.6320178508758545,0.2790442407131195,0.27333059906959534
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182000.jpg,Healthy,0.6260703802108765,0.604372501373291,0.5784629583358765,0.22205710411071777,0.13961464166641235,0.6292978525161743,0.28428885340690613,0.16524448990821838
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182004.jpg,Healthy,0.5691090226173401,0.5540690422058105,0.5243480205535889,0.29905417561531067,0.1434575319290161,0.5756605863571167,0.2825692892074585,0.15472428500652313
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182012.jpg,Healthy,0.6121132373809814,0.593212902545929,0.5765615701675415,0.24328523874282837,0.12613330781459808,0.6167691349983215,0.289145827293396,0.15930330753326416
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182022.jpg,Healthy,0.5247510671615601,0.5247232913970947,0.4559541940689087,0.17271381616592407,0.23883241415023804,0.5396101474761963,0.3076547384262085,0.21337194740772247
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182027.jpg,Healthy,0.48336589336395264,0.4776817262172699,0.41782230138778687,0.1635759174823761,0.25540676712989807,0.4932502508163452,0.33240532875061035,0.21790610253810883
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182032.jpg,Healthy,0.5418064594268799,0.5490713119506836,0.4445427656173706,0.17498049139976501,0.29412728548049927,0.561150074005127,0.2961820065975189,0.24251119792461395
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182035.jpg,Healthy,0.5402822494506836,0.5414244532585144,0.455034077167511,0.15678980946540833,0.2616707980632782,0.5548359155654907,0.3086337447166443,0.22539758682250977
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182038.jpg,Healthy,0.4899749159812927,0.49122148752212524,0.4160376489162445,0.16929307579994202,0.26904523372650146,0.5027391910552979,0.3308224380016327,0.22452515363693237
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182045.jpg,Healthy,0.5604540705680847,0.5404660701751709,0.5030254125595093,0.23396846652030945,0.1833856850862503,0.5670918226242065,0.3085874617099762,0.20693154633045197
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182055.jpg,Healthy,0.5145977139472961,0.4908682107925415,0.4605354070663452,0.2194056659936905,0.19595780968666077,0.5190219283103943,0.32255980372428894,0.1734602153301239
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182100.jpg,Healthy,0.5071135759353638,0.49368298053741455,0.45931756496429443,0.2786255478858948,0.1813277155160904,0.5156230926513672,0.3203158378601074,0.17872071266174316
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182108.jpg,Healthy,0.498739093542099,0.48454445600509644,0.460124671459198,0.2933213710784912,0.17020350694656372,0.5065171718597412,0.31871461868286133,0.16676084697246552
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182116.jpg,Healthy,0.5289168357849121,0.5184599161148071,0.5158500075340271,0.4024254083633423,0.10063903778791428,0.538870096206665,0.3023923337459564,0.09864221513271332
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182123.jpg,Healthy,0.5500546097755432,0.5667030811309814,0.46017539501190186,0.13425731658935547,0.2982662320137024,0.5712392330169678,0.3115077018737793,0.2750917375087738
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182128.jpg,Healthy,0.6188371777534485,0.6023389101028442,0.5324208736419678,0.08932814002037048,0.25485703349113464,0.6303098201751709,0.3241194784641266,0.2552623152732849
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182130.jpg,Healthy,0.6298894882202148,0.6133185625076294,0.5479176640510559,0.08789598196744919,0.2434680163860321,0.6401932239532471,0.32496657967567444,0.25287410616874695
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182142.jpg,Healthy,0.5142692923545837,0.506426215171814,0.3796157240867615,0.12853078544139862,0.3863828778266907,0.5328795313835144,0.33378511667251587,0.2686508893966675
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182145.jpg,Healthy,0.6102855205535889,0.5837392807006836,0.4395737648010254,0.10785926878452301,0.36746734380722046,0.6245625019073486,0.28863781690597534,0.2446746528148651
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182201.jpg,Healthy,0.5008416175842285,0.5252048969268799,0.4080394208431244,0.16249814629554749,0.324105441570282,0.5308957695960999,0.32570549845695496,0.2836330533027649
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182215.jpg,Healthy,0.49560070037841797,0.5447572469711304,0.37035274505615234,0.1777191460132599,0.40725988149642944,0.5464394092559814,0.34324321150779724,0.292976975440979
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182219.jpg,Healthy,0.46506112813949585,0.5034907460212708,0.3715198040008545,0.18577834963798523,0.3688894510269165,0.5056363344192505,0.3643905222415924,0.27295395731925964
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182224.jpg,Healthy,0.48149317502975464,0.5267214775085449,0.37102004885673523,0.17084303498268127,0.3923003077507019,0.5286391973495483,0.34629684686660767,0.28863880038261414
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182228.jpg,Healthy,0.49934613704681396,0.5268678665161133,0.38300400972366333,0.14457155764102936,0.3689047694206238,0.5327234864234924,0.34973618388175964,0.27576369047164917
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181557.jpg,Healthy,0.614953875541687,0.6409869194030762,0.5413028597831726,0.16720223426818848,0.2689996659755707,0.6596401929855347,0.28508245944976807,0.295364111661911
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181612.jpg,Healthy,0.5371150970458984,0.5490933656692505,0.5052456855773926,0.2016892284154892,0.24719461798667908,0.5639102458953857,0.34952250123023987,0.2723029553890228
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181621.jpg,Healthy,0.629321813583374,0.6305396556854248,0.5704781413078308,0.1680566519498825,0.24258698523044586,0.6512618660926819,0.33153486251831055,0.283656507730484
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181627.jpg,Healthy,0.6393439769744873,0.6479741334915161,0.5820313096046448,0.20216983556747437,0.2063358873128891,0.6636584997177124,0.28977248072624207,0.2617664337158203
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181631.jpg,Healthy,0.6068541407585144,0.6259181499481201,0.5430980324745178,0.19874076545238495,0.2630605399608612,0.6407791376113892,0.2964634895324707,0.30593860149383545
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181637.jpg,Healthy,0.6461176872253418,0.6627795696258545,0.5709080100059509,0.19745486974716187,0.24171528220176697,0.6798263192176819,0.27864909172058105,0.27741098403930664
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181655.jpg,Healthy,0.6269023418426514,0.6230612397193909,0.5900945663452148,0.23333024978637695,0.15388444066047668,0.6409878730773926,0.2917284369468689,0.20478463172912598
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181701.jpg,Healthy,0.6524012088775635,0.6445351243019104,0.6096996068954468,0.19357830286026,0.16413770616054535,0.6608972549438477,0.31007444858551025,0.22749584913253784
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181707.jpg,Healthy,0.572512686252594,0.5738587975502014,0.5603554248809814,0.2358902543783188,0.14221926033496857,0.5840820670127869,0.3642595708370209,0.18761448562145233
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181716.jpg,Healthy,0.6287319660186768,0.6153723001480103,0.5760847330093384,0.3020065724849701,0.1812305748462677,0.6384296417236328,0.31114089488983154,0.22290562093257904
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181724.jpg,Healthy,0.6006960868835449,0.593540370464325,0.5513557195663452,0.2912692129611969,0.16454577445983887,0.6113559007644653,0.30893567204475403,0.19462759792804718
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181730.jpg,Healthy,0.460485577583313,0.4569058418273926,0.4337995946407318,0.2974032461643219,0.19709095358848572,0.4721852242946625,0.3456389307975769,0.20907585322856903
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181736.jpg,Healthy,0.515864372253418,0.5205825567245483,0.4601418972015381,0.22707723081111908,0.22520193457603455,0.5323194265365601,0.3194364905357361,0.2610531747341156
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181742.jpg,Healthy,0.5111634731292725,0.5125402212142944,0.4570140540599823,0.24415963888168335,0.22272443771362305,0.5242666006088257,0.32035452127456665,0.2596278488636017
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181751.jpg,Healthy,0.47004634141921997,0.4561810791492462,0.4466921389102936,0.3366696536540985,0.19706538319587708,0.4764792025089264,0.34901663661003113,0.2202991545200348
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181754.jpg,Healthy,0.6153962016105652,0.5961531400680542,0.5662243366241455,0.2800275385379791,0.1876188963651657,0.6242407560348511,0.3163132965564728,0.22984007000923157
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165053.jpg,Healthy,0.5404536128044128,0.5174814462661743,0.4099494516849518,0.09357455372810364,0.3416225016117096,0.5512293577194214,0.3058831989765167,0.24633477628231049
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165056.jpg,Healthy,0.5394330024719238,0.5219247937202454,0.41447898745536804,0.099716916680336,0.3299083113670349,0.5512790679931641,0.30367738008499146,0.23916149139404297
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165059.jpg,Healthy,0.5337297320365906,0.5240378379821777,0.4018765389919281,0.1060977503657341,0.35750922560691833,0.5500842332839966,0.30774182081222534,0.253786563873291
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165103.jpg,Healthy,0.4972570240497589,0.4902583360671997,0.380575031042099,0.10639213025569916,0.37311458587646484,0.5150917768478394,0.3287762701511383,0.2566169798374176
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165109.jpg,Healthy,0.4476390480995178,0.4576411247253418,0.35789868235588074,0.11118659377098083,0.34768855571746826,0.4725394546985626,0.3630255460739136,0.2544305920600891
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165113.jpg,Healthy,0.49188780784606934,0.5486692190170288,0.35812270641326904,0.1580340564250946,0.44296592473983765,0.5517798662185669,0.3376234173774719,0.29728397727012634
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165119.jpg,Healthy,0.47862863540649414,0.5005849599838257,0.3621228039264679,0.11678490042686462,0.3887843191623688,0.5133339166641235,0.3536876142024994,0.2727958858013153
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165124.jpg,Healthy,0.530241847038269,0.588826060295105,0.3799632489681244,0.16186150908470154,0.4328753352165222,0.5906422138214111,0.32285359501838684,0.29378587007522583
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165130.jpg,Healthy,0.46692994236946106,0.5301634073257446,0.3433249294757843,0.1801525056362152,0.46414193511009216,0.5305941700935364,0.34998905658721924,0.2997781038284302
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165135.jpg,Healthy,0.4462728202342987,0.5000325441360474,0.3412128686904907,0.1902817338705063,0.4302816390991211,0.5003178715705872,0.3673383593559265,0.2877213656902313
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165143.jpg,Healthy,0.5216624736785889,0.553098201751709,0.3789263665676117,0.14077740907669067,0.41433238983154297,0.5619485378265381,0.3137813210487366,0.2831307351589203
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165146.jpg,Healthy,0.49769070744514465,0.5245624780654907,0.3675896227359772,0.1384623646736145,0.41135889291763306,0.5326928496360779,0.32580190896987915,0.2831389307975769
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165151.jpg,Healthy,0.4748736321926117,0.5292595624923706,0.34953564405441284,0.15273825824260712,0.4317128658294678,0.5322447419166565,0.3370996415615082,0.2987803518772125
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165155.jpg,Healthy,0.46593713760375977,0.5213541984558105,0.34579506516456604,0.16006889939308167,0.42462992668151855,0.5228429436683655,0.3479653298854828,0.2983241677284241
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165201.jpg,Healthy,0.49655425548553467,0.5329465866088867,0.3709262013435364,0.14140397310256958,0.38457101583480835,0.5377355217933655,0.35348403453826904,0.27382785081863403
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165208.jpg,Healthy,0.48505958914756775,0.4803059995174408,0.37428387999534607,0.10751797258853912,0.3783457279205322,0.5021206736564636,0.3355255424976349,0.2627720236778259
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165213.jpg,Healthy,0.45965075492858887,0.48178136348724365,0.35088467597961426,0.12645375728607178,0.4072883725166321,0.4937126636505127,0.3539661765098572,0.2797987759113312
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165225.jpg,Healthy,0.4894397556781769,0.48007622361183167,0.35624903440475464,0.09492501616477966,0.41268831491470337,0.5105823278427124,0.35817769169807434,0.26622143387794495
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165232.jpg,Healthy,0.46959060430526733,0.44574621319770813,0.35335573554039,0.08206541836261749,0.4007302224636078,0.4843328893184662,0.3608541190624237,0.2580096125602722
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165237.jpg,Healthy,0.4904181957244873,0.45710307359695435,0.3642836809158325,0.07732434570789337,0.39713284373283386,0.502636730670929,0.35077378153800964,0.2606673538684845
